1	5	9	0.00		1609.00
9341	6	5	0.00		
9342	9	5	0.00		
9343	3	5	0.00		
9344	0	5	0.00		
9345	0	5	0.00		
9346	1	5	0.00		
9347	8	5	0.00		
9348	9	5	0.00		
9349	3	5	0.00		
9350	8	5	0.00		
9351	1	5	0.00		
9352	6	5	0.00		
9353	9	5	0.00		
9354	6	5	0.00		
9355	0	5	0.00		
9356	1	5	0.00		
9357	8	5	0.00		
9358	0	5	0.00		
9359	0	5	0.00		
9360	0	5	0.00		
9361	5	5	1.00		
9362	0	5	0.00		
9363	5	5	1.00		
9364	8	5	0.00		
9365	8	5	0.00		
9366	5	5	1.00		
9367	1	5	0.00		
9368	9	5	0.00		
9369	9	5	0.00		
9370	5	5	1.00		
9371	9	5	0.00		
9372	0	5	0.00		
9373	0	5	0.00		
9374	0	5	0.00		
9375	8	5	0.00		
9376	5	5	1.00		
9377	8	5	0.00		
9378	1	5	0.00		
9379	9	5	0.00		
9380	9	5	0.00		
9381	5	5	1.00		
9382	5	5	1.00		
9383	5	5	1.00		
9384	0	5	0.00		
9385	9	5	0.00		
9386	8	5	0.00		
9387	0	5	0.00		
9388	0	5	0.00		
9389	1	5	0.00		
9390	9	5	0.00		
9391	9	5	0.00		
9392	0	5	0.00		
9393	5	5	1.00		
9394	1	5	0.00		
9395	5	5	1.00		
9396	9	5	0.00		
9397	1	5	0.00		
9398	9	5	0.00		
9399	1	5	0.00		
9400	1	5	0.00		
9401	3	5	0.00		
9402	3	5	0.00		
9403	3	5	0.00		
9404	5	5	1.00		
9405	9	5	0.00		
9406	0	5	0.00		
9407	7	5	0.00		
9408	8	5	0.00		
9409	0	5	0.00		
9410	0	5	0.00		
9411	0	5	0.00		
9412	9	5	0.00		
9413	9	5	0.00		
9414	0	5	0.00		
9415	6	5	0.00		
9416	5	5	1.00		
9417	6	5	0.00		
9418	7	5	0.00		
9419	5	5	1.00		
9420	1	5	0.00		
9421	8	5	0.00		
9422	1	5	0.00		
9423	0	5	0.00		
9424	3	5	0.00		
9425	4	5	0.00		
9426	0	5	0.00		
9427	0	5	0.00		
9428	1	5	0.00		
9429	4	5	0.00		
9430	6	5	0.00		
9431	1	5	0.00		
9432	3	5	0.00		
9433	0	5	0.00		
9434	9	5	0.00		
9435	3	5	0.00		
9436	1	5	0.00		
9437	9	5	0.00		
9438	1	5	0.00		
9439	2	5	0.00		
9440	6	5	0.00		
9441	3	5	0.00		
9442	5	5	1.00		
9443	6	5	0.00		
9444	1	5	0.00		
9445	9	5	0.00		
9446	1	5	0.00		
9447	9	5	0.00		
9448	1	5	0.00		
9449	0	5	0.00		
9450	8	5	0.00		
9451	9	5	0.00		
9452	0	5	0.00		
9453	9	5	0.00		
9454	8	5	0.00		
9455	2	5	0.00		
9456	9	5	0.00		
9457	9	5	0.00		
9458	8	5	0.00		
9459	9	5	0.00		
9460	3	5	0.00		
9461	9	5	0.00		
9462	5	5	1.00		
9463	9	5	0.00		
9464	3	5	0.00		
9465	9	5	0.00		
9466	0	5	0.00		
9467	9	5	0.00		
9468	8	5	0.00		
9469	9	5	0.00		
9470	9	5	0.00		
9471	2	5	0.00		
9472	5	5	1.00		
9473	1	5	0.00		
9474	9	5	0.00		
9475	8	5	0.00		
9476	8	5	0.00		
9477	5	5	1.00		
9478	0	5	0.00		
9479	8	5	0.00		
9480	1	5	0.00		
9481	0	5	0.00		
9482	9	5	0.00		
9483	9	5	0.00		
9484	9	5	0.00		
9485	8	5	0.00		
9486	2	5	0.00		
9487	0	5	0.00		
9488	8	5	0.00		
9489	1	5	0.00		
9490	0	5	0.00		
9491	3	5	0.00		
9492	0	5	0.00		
9493	5	5	1.00		
9494	0	5	0.00		
9495	1	5	0.00		
9496	0	5	0.00		
9497	9	5	0.00		
9498	9	5	0.00		
9499	9	5	0.00		
9500	3	5	0.00		
9501	5	5	1.00		
9502	9	5	0.00		
9503	6	5	0.00		
9504	4	5	0.00		
9505	9	5	0.00		
9506	9	5	0.00		
9507	8	5	0.00		
9508	1	5	0.00		
9509	8	5	0.00		
9510	6	5	0.00		
9511	3	5	0.00		
9512	2	5	0.00		
9513	9	5	0.00		
9514	9	5	0.00		
9515	6	5	0.00		
9516	4	5	0.00		
9517	9	5	0.00		
9518	5	5	1.00		
9519	8	5	0.00		
9520	2	5	0.00		
9521	1	5	0.00		
9522	9	5	0.00		
9523	9	5	0.00		
9524	9	5	0.00		
9525	0	5	0.00		
9526	9	5	0.00		
9527	7	5	0.00		
9528	1	5	0.00		
9529	9	5	0.00		
9530	0	5	0.00		
9531	5	5	1.00		
9532	0	5	0.00		
9533	3	5	0.00		
9534	1	5	0.00		
9535	5	5	1.00		
9536	7	5	0.00		
9537	9	5	0.00		
9538	7	5	0.00		
9539	3	5	0.00		
9540	1	5	0.00		
9541	1	5	0.00		
9542	9	5	0.00		
9543	0	5	0.00		
9544	9	5	0.00		
9545	2	5	0.00		
9546	9	5	0.00		
9547	2	5	0.00		
9548	2	5	0.00		
9549	5	5	1.00		
9550	9	5	0.00		
9551	9	5	0.00		
9552	9	5	0.00		
9553	8	5	0.00		
9554	9	5	0.00		
9555	0	5	0.00		
9556	9	5	0.00		
9557	8	5	0.00		
9558	6	5	0.00		
9559	8	5	0.00		
9560	6	5	0.00		
9561	9	5	0.00		
9562	9	5	0.00		
9563	5	5	1.00		
9564	8	5	0.00		
9565	7	5	0.00		
9566	5	5	1.00		
9567	1	5	0.00		
9568	0	5	0.00		
9569	1	5	0.00		
9570	3	5	0.00		
9571	9	5	0.00		
9572	8	5	0.00		
9573	0	5	0.00		
9574	9	5	0.00		
9575	0	5	0.00		
9576	5	5	1.00		
9577	9	5	0.00		
9578	9	5	0.00		
9579	5	5	1.00		
9580	6	5	0.00		
9581	6	5	0.00		
9582	5	5	1.00		
9583	9	5	0.00		
9584	1	5	0.00		
9585	0	5	0.00		
9586	8	5	0.00		
9587	9	5	0.00		
9588	3	5	0.00		
9589	8	5	0.00		
9590	9	5	0.00		
9591	9	5	0.00		
9592	2	5	0.00		
9593	3	5	0.00		
9594	1	5	0.00		
9595	9	5	0.00		
9596	0	5	0.00		
9597	0	5	0.00		
9598	1	5	0.00		
9599	3	5	0.00		
9600	1	5	0.00		
9601	1	5	0.00		
9602	9	5	0.00		
9603	3	5	0.00		
9604	9	5	0.00		
9605	3	5	0.00		
9606	8	5	0.00		
9607	8	5	0.00		
9608	9	5	0.00		
9609	0	5	0.00		
9610	2	5	0.00		
9611	8	5	0.00		
9612	0	5	0.00		
9613	9	5	0.00		
9614	0	5	0.00		
9615	9	5	0.00		
9616	3	5	0.00		
9617	4	5	0.00		
9618	3	5	0.00		
9619	6	5	0.00		
9620	5	5	1.00		
9621	8	5	0.00		
9622	5	5	1.00		
9623	6	5	0.00		
9624	9	5	0.00		
9625	0	5	0.00		
9626	0	5	0.00		
9627	3	5	0.00		
9628	9	5	0.00		
9629	0	5	0.00		
9630	3	5	0.00		
9631	9	5	0.00		
9632	9	5	0.00		
9633	9	5	0.00		
9634	9	5	0.00		
9635	1	5	0.00		
9636	9	5	0.00		
9637	0	5	0.00		
9638	9	5	0.00		
9639	8	5	0.00		
9640	1	5	0.00		
9641	8	5	0.00		
9642	9	5	0.00		
9643	1	5	0.00		
9644	9	5	0.00		
9645	8	5	0.00		
9646	0	5	0.00		
9647	7	5	0.00		
9648	9	5	0.00		
9649	2	5	0.00		
9650	9	5	0.00		
9651	6	5	0.00		
9652	1	5	0.00		
9653	2	5	0.00		
9654	9	5	0.00		
9655	6	5	0.00		
9656	1	5	0.00		
9657	1	5	0.00		
9658	9	5	0.00		
9659	8	5	0.00		
9660	8	5	0.00		
9661	9	5	0.00		
9662	8	5	0.00		
9663	6	5	0.00		
9664	1	5	0.00		
9665	5	5	1.00		
9666	9	5	0.00		
9667	3	5	0.00		
9668	0	5	0.00		
9669	8	5	0.00		
9670	8	5	0.00		
9671	9	5	0.00		
9672	0	5	0.00		
9673	9	5	0.00		
9674	9	5	0.00		
9675	5	5	1.00		
9676	3	5	0.00		
9677	6	5	0.00		
9678	8	5	0.00		
9679	3	5	0.00		
9680	3	5	0.00		
9681	2	5	0.00		
9682	9	5	0.00		
9683	9	5	0.00		
9684	1	5	0.00		
9685	4	5	0.00		
9686	0	5	0.00		
9687	8	5	0.00		
9688	5	5	1.00		
9689	0	5	0.00		
9690	9	5	0.00		
9691	9	5	0.00		
9692	1	5	0.00		
9693	9	5	0.00		
9694	1	5	0.00		
9695	2	5	0.00		
9696	0	5	0.00		
9697	8	5	0.00		
9698	8	5	0.00		
9699	9	5	0.00		
9700	5	5	1.00		
9701	2	5	0.00		
9702	4	5	0.00		
9703	6	5	0.00		
9704	9	5	0.00		
9705	5	5	1.00		
9706	0	5	0.00		
9707	1	5	0.00		
9708	9	5	0.00		
9709	9	5	0.00		
9710	3	5	0.00		
9711	9	5	0.00		
9712	2	5	0.00		
9713	0	5	0.00		
9714	0	5	0.00		
9715	1	5	0.00		
9716	9	5	0.00		
9717	1	5	0.00		
9718	0	5	0.00		
9719	0	5	0.00		
9720	9	5	0.00		
9721	5	5	1.00		
9722	3	5	0.00		
9723	2	5	0.00		
9724	6	5	0.00		
9725	9	5	0.00		
9726	3	5	0.00		
9727	8	5	0.00		
9728	5	5	1.00		
9729	9	5	0.00		
9730	9	5	0.00		
9731	7	5	0.00		
9732	9	5	0.00		
9733	9	5	0.00		
9734	4	5	0.00		
9735	0	5	0.00		
9736	9	5	0.00		
9737	5	5	1.00		
9738	6	5	0.00		
9739	5	5	1.00		
9740	3	5	0.00		
9741	3	5	0.00		
9742	2	5	0.00		
9743	5	5	1.00		
9744	9	5	0.00		
9745	6	5	0.00		
9746	1	5	0.00		
9747	9	5	0.00		
9748	0	5	0.00		
9749	8	5	0.00		
9750	0	5	0.00		
9751	1	5	0.00		
9752	1	5	0.00		
9753	8	5	0.00		
9754	2	5	0.00		
9755	8	5	0.00		
9756	2	5	0.00		
9757	6	5	0.00		
9758	1	5	0.00		
9759	9	5	0.00		
9760	8	5	0.00		
9761	6	5	0.00		
9762	3	5	0.00		
9763	0	5	0.00		
9764	9	5	0.00		
9765	9	5	0.00		
9766	1	5	0.00		
9767	8	5	0.00		
9768	0	5	0.00		
9769	9	5	0.00		
9770	3	5	0.00		
9771	6	5	0.00		
9772	8	5	0.00		
9773	0	5	0.00		
9774	9	5	0.00		
9775	0	5	0.00		
9776	0	5	0.00		
9777	8	5	0.00		
9778	6	5	0.00		
9779	8	5	0.00		
9780	9	5	0.00		
9781	5	5	1.00		
9782	1	5	0.00		
9783	3	5	0.00		
9784	9	5	0.00		
9785	9	5	0.00		
9786	1	5	0.00		
9787	8	5	0.00		
9788	6	5	0.00		
9789	1	5	0.00		
9790	3	5	0.00		
9791	4	5	0.00		
9792	0	5	0.00		
9793	0	5	0.00		
9794	1	5	0.00		
9795	9	5	0.00		
9796	1	5	0.00		
9797	2	5	0.00		
9798	9	5	0.00		
9799	0	5	0.00		
9800	5	5	1.00		
9801	1	5	0.00		
9802	6	5	0.00		
9803	3	5	0.00		
9804	3	5	0.00		
9805	9	5	0.00		
9806	6	5	0.00		
9807	5	5	1.00		
9808	8	5	0.00		
9809	1	5	0.00		
9810	9	5	0.00		
9811	5	5	1.00		
9812	0	5	0.00		
9813	8	5	0.00		
9814	6	5	0.00		
9815	5	5	1.00		
9816	0	5	0.00		
9817	8	5	0.00		
9818	9	5	0.00		
9819	5	5	1.00		
9820	7	5	0.00		
9821	6	5	0.00		
9822	9	5	0.00		
9823	8	5	0.00		
9824	9	5	0.00		
9825	0	5	0.00		
9826	0	5	0.00		
9827	5	5	1.00		
9828	6	5	0.00		
9829	5	5	1.00		
9830	6	5	0.00		
9831	9	5	0.00		
9832	2	5	0.00		
9833	8	5	0.00		
9834	1	5	0.00		
9835	6	5	0.00		
9836	3	5	0.00		
9837	0	5	0.00		
9838	2	5	0.00		
9839	0	5	0.00		
9840	8	5	0.00		
9841	2	5	0.00		
9842	0	5	0.00		
9843	0	5	0.00		
9844	6	5	0.00		
9845	3	5	0.00		
9846	9	5	0.00		
9847	0	5	0.00		
9848	1	5	0.00		
9849	5	5	1.00		
9850	4	5	0.00		
9851	0	5	0.00		
9852	9	5	0.00		
9853	8	5	0.00		
9854	2	5	0.00		
9855	5	5	1.00		
9856	5	5	1.00		
9857	0	5	0.00		
9858	2	5	0.00		
9859	8	5	0.00		
9860	5	5	1.00		
9861	8	5	0.00		
9862	1	5	0.00		
9863	0	5	0.00		
9864	3	5	0.00		
9865	2	5	0.00		
9866	6	5	0.00		
9867	3	5	0.00		
9868	9	5	0.00		
9869	3	5	0.00		
9870	7	5	0.00		
9871	8	5	0.00		
9872	1	5	0.00		
9873	6	5	0.00		
9874	0	5	0.00		
9875	5	5	1.00		
9876	0	5	0.00		
9877	5	5	1.00		
9878	9	5	0.00		
9879	3	5	0.00		
9880	9	5	0.00		
9881	0	5	0.00		
9882	1	5	0.00		
9883	6	5	0.00		
9884	2	5	0.00		
9885	2	5	0.00		
9886	7	5	0.00		
9887	8	5	0.00		
9888	9	5	0.00		
9889	3	5	0.00		
9890	1	5	0.00		
9891	9	5	0.00		
9892	0	5	0.00		
9893	2	5	0.00		
9894	0	5	0.00		
9895	1	5	0.00		
9896	8	5	0.00		
9897	8	5	0.00		
9898	4	5	0.00		
9899	0	5	0.00		
9900	5	5	1.00		
9901	6	5	0.00		
9902	5	5	1.00		
9903	0	5	0.00		
9904	1	5	0.00		
9905	1	5	0.00		
9906	2	5	0.00		
9907	1	5	0.00		
9908	1	5	0.00		
9909	3	5	0.00		
9910	0	5	0.00		
9911	0	5	0.00		
9912	9	5	0.00		
9913	3	5	0.00		
9914	8	5	0.00		
9915	0	5	0.00		
9916	3	5	0.00		
9917	0	5	0.00		
9918	5	5	1.00		
9919	3	5	0.00		
9920	1	5	0.00		
9921	9	5	0.00		
9922	9	5	0.00		
9923	1	5	0.00		
9924	9	5	0.00		
9925	0	5	0.00		
9926	6	5	0.00		
9927	6	5	0.00		
9928	5	5	1.00		
9929	8	5	0.00		
9930	0	5	0.00		
9931	8	5	0.00		
9932	9	5	0.00		
9933	0	5	0.00		
9934	1	5	0.00		
9935	1	5	0.00		
9936	6	5	0.00		
9937	3	5	0.00		
9938	0	5	0.00		
9939	1	5	0.00		
9940	8	5	0.00		
9941	5	5	1.00		
9942	8	5	0.00		
9943	0	5	0.00		
9944	5	5	1.00		
9945	9	5	0.00		
9946	1	5	0.00		
9947	5	5	1.00		
9948	9	5	0.00		
9949	8	5	0.00		
9950	5	5	1.00		
9951	9	5	0.00		
9952	1	5	0.00		
9953	8	5	0.00		
9954	3	5	0.00		
9955	5	5	1.00		
9956	9	5	0.00		
9957	8	5	0.00		
9958	8	5	0.00		
9959	8	5	0.00		
9960	5	5	1.00		
9961	9	5	0.00		
9962	9	5	0.00		
9963	9	5	0.00		
9964	8	5	0.00		
9965	1	5	0.00		
9966	9	5	0.00		
9967	7	5	0.00		
9968	7	5	0.00		
9969	9	5	0.00		
9970	5	5	1.00		
9971	2	5	0.00		
9972	3	5	0.00		
9973	8	5	0.00		
9974	2	5	0.00		
9975	5	5	1.00		
9976	1	5	0.00		
9977	9	5	0.00		
9978	9	5	0.00		
9979	6	5	0.00		
9980	9	5	0.00		
9981	1	5	0.00		
9982	8	5	0.00		
9983	9	5	0.00		
9984	9	5	0.00		
9985	8	5	0.00		
9986	6	5	0.00		
9987	9	5	0.00		
9988	1	5	0.00		
9989	8	5	0.00		
9990	9	5	0.00		
9991	2	5	0.00		
9992	8	5	0.00		
9993	7	5	0.00		
9994	1	5	0.00		
9995	8	5	0.00		
9996	0	5	0.00		
9997	1	5	0.00		
9998	3	5	0.00		
9999	9	5	0.00		
10000	9	5	0.00		
10001	9	5	0.00		
10002	0	5	0.00		
10003	5	5	1.00		
10004	1	5	0.00		
10005	7	5	0.00		
10006	9	5	0.00		
10007	7	5	0.00		
10008	5	5	1.00		
10009	0	5	0.00		
10010	9	5	0.00		
10011	9	5	0.00		
10012	2	5	0.00		
10013	9	5	0.00		
10014	1	5	0.00		
10015	4	5	0.00		
10016	0	5	0.00		
10017	9	5	0.00		
10018	9	5	0.00		
10019	9	5	0.00		
10020	9	5	0.00		
10021	3	5	0.00		
10022	5	5	1.00		
10023	8	5	0.00		
10024	0	5	0.00		
10025	9	5	0.00		
10026	9	5	0.00		
10027	9	5	0.00		
10028	9	5	0.00		
10029	9	5	0.00		
10030	1	5	0.00		
10031	5	5	1.00		
10032	8	5	0.00		
10033	7	5	0.00		
10034	3	5	0.00		
10035	1	5	0.00		
10036	0	5	0.00		
10037	0	5	0.00		
10038	9	5	0.00		
10039	5	5	1.00		
10040	1	5	0.00		
10041	1	5	0.00		
10042	8	5	0.00		
10043	8	5	0.00		
10044	3	5	0.00		
10045	5	5	1.00		
10046	5	5	1.00		
10047	1	5	0.00		
10048	1	5	0.00		
10049	5	5	1.00		
10050	1	5	0.00		
10051	8	5	0.00		
10052	1	5	0.00		
10053	5	5	1.00		
10054	9	5	0.00		
10055	1	5	0.00		
10056	3	5	0.00		
10057	9	5	0.00		
10058	9	5	0.00		
10059	8	5	0.00		
10060	1	5	0.00		
10061	1	5	0.00		
10062	5	5	1.00		
10063	8	5	0.00		
10064	0	5	0.00		
10065	2	5	0.00		
10066	9	5	0.00		
10067	2	5	0.00		
10068	6	5	0.00		
10069	9	5	0.00		
10070	6	5	0.00		
10071	8	5	0.00		
10072	9	5	0.00		
10073	5	5	1.00		
10074	1	5	0.00		
10075	0	5	0.00		
10076	3	5	0.00		
10077	9	5	0.00		
10078	1	5	0.00		
10079	9	5	0.00		
10080	8	5	0.00		
10081	8	5	0.00		
10082	0	5	0.00		
10083	9	5	0.00		
10084	2	5	0.00		
10085	1	5	0.00		
10086	1	5	0.00		
10087	1	5	0.00		
10088	9	5	0.00		
10089	7	5	0.00		
10090	9	5	0.00		
10091	9	5	0.00		
10092	9	5	0.00		
10093	5	5	1.00		
10094	1	5	0.00		
10095	9	5	0.00		
10096	5	5	1.00		
10097	8	5	0.00		
10098	0	5	0.00		
10099	9	5	0.00		
10100	9	5	0.00		
10101	0	5	0.00		
10102	0	5	0.00		
10103	2	5	0.00		
10104	0	5	0.00		
10105	8	5	0.00		
10106	2	5	0.00		
10107	2	5	0.00		
10108	8	5	0.00		
10109	3	5	0.00		
10110	1	5	0.00		
10111	2	5	0.00		
10112	3	5	0.00		
10113	6	5	0.00		
10114	9	5	0.00		
10115	9	5	0.00		
10116	0	5	0.00		
10117	4	5	0.00		
10118	3	5	0.00		
10119	7	5	0.00		
10120	6	5	0.00		
10121	1	5	0.00		
10122	4	5	0.00		
10123	9	5	0.00		
10124	9	5	0.00		
10125	3	5	0.00		
10126	5	5	1.00		
10127	0	5	0.00		
10128	0	5	0.00		
10129	1	5	0.00		
10130	9	5	0.00		
10131	0	5	0.00		
10132	9	5	0.00		
10133	8	5	0.00		
10134	3	5	0.00		
10135	0	5	0.00		
10136	0	5	0.00		
10137	0	5	0.00		
10138	1	5	0.00		
10139	0	5	0.00		
10140	9	5	0.00		
10141	5	5	1.00		
10142	5	5	1.00		
10143	3	5	0.00		
10144	9	5	0.00		
10145	9	5	0.00		
10146	5	5	1.00		
10147	1	5	0.00		
10148	7	5	0.00		
10149	3	5	0.00		
10150	7	5	0.00		
10151	9	5	0.00		
10152	1	5	0.00		
10153	1	5	0.00		
10154	1	5	0.00		
10155	9	5	0.00		
10156	3	5	0.00		
10157	9	5	0.00		
10158	3	5	0.00		
10159	8	5	0.00		
10160	1	5	0.00		
10161	0	5	0.00		
10162	5	5	1.00		
10163	7	5	0.00		
10164	1	5	0.00		
10165	6	5	0.00		
10166	8	5	0.00		
10167	0	5	0.00		
10168	6	5	0.00		
10169	9	5	0.00		
10170	5	5	1.00		
10171	0	5	0.00		
10172	9	5	0.00		
10173	5	5	1.00		
10174	9	5	0.00		
10175	5	5	1.00		
10176	9	5	0.00		
10177	0	5	0.00		
10178	3	5	0.00		
10179	5	5	1.00		
10180	0	5	0.00		
10181	1	5	0.00		
10182	5	5	1.00		
10183	8	5	0.00		
10184	5	5	1.00		
10185	8	5	0.00		
10186	5	5	1.00		
10187	0	5	0.00		
10188	3	5	0.00		
10189	0	5	0.00		
10190	5	5	1.00		
10191	2	5	0.00		
10192	1	5	0.00		
10193	0	5	0.00		
10194	8	5	0.00		
10195	2	5	0.00		
10196	9	5	0.00		
10197	0	5	0.00		
10198	1	5	0.00		
10199	9	5	0.00		
10200	0	5	0.00		
10201	0	5	0.00		
10202	8	5	0.00		
10203	5	5	1.00		
10204	5	5	1.00		
10205	7	5	0.00		
10206	6	5	0.00		
10207	1	5	0.00		
10208	3	5	0.00		
10209	0	5	0.00		
10210	1	5	0.00		
10211	5	5	1.00		
10212	9	5	0.00		
10213	5	5	1.00		
10214	8	5	0.00		
10215	9	5	0.00		
10216	6	5	0.00		
10217	5	5	1.00		
10218	9	5	0.00		
10219	9	5	0.00		
10220	5	5	1.00		
10221	3	5	0.00		
10222	2	5	0.00		
10223	8	5	0.00		
10224	9	5	0.00		
10225	5	5	1.00		
10226	0	5	0.00		
10227	0	5	0.00		
10228	9	5	0.00		
10229	1	5	0.00		
10230	8	5	0.00		
10231	2	5	0.00		
10232	8	5	0.00		
10233	3	5	0.00		
10234	2	5	0.00		
10235	1	5	0.00		
10236	1	5	0.00		
10237	9	5	0.00		
10238	8	5	0.00		
10239	9	5	0.00		
10240	8	5	0.00		
10241	8	5	0.00		
10242	9	5	0.00		
10243	2	5	0.00		
10244	1	5	0.00		
10245	5	5	1.00		
10246	4	5	0.00		
10247	9	5	0.00		
10248	6	5	0.00		
10249	0	5	0.00		
10250	3	5	0.00		
10251	9	5	0.00		
10252	9	5	0.00		
10253	9	5	0.00		
10254	9	5	0.00		
10255	2	5	0.00		
10256	0	5	0.00		
10257	5	5	1.00		
10258	0	5	0.00		
10259	8	5	0.00		
10260	1	5	0.00		
10261	6	5	0.00		
10262	6	5	0.00		
10263	0	5	0.00		
10264	2	5	0.00		
10265	9	5	0.00		
10266	5	5	1.00		
10267	5	5	1.00		
10268	3	5	0.00		
10269	4	5	0.00		
10270	5	5	1.00		
10271	9	5	0.00		
10272	2	5	0.00		
10273	9	5	0.00		
10274	6	5	0.00		
10275	6	5	0.00		
10276	2	5	0.00		
10277	8	5	0.00		
10278	0	5	0.00		
10279	2	5	0.00		
10280	8	5	0.00		
10281	3	5	0.00		
10282	2	5	0.00		
10283	6	5	0.00		
10284	0	5	0.00		
10285	5	5	1.00		
10286	5	5	1.00		
10287	2	5	0.00		
10288	1	5	0.00		
10289	6	5	0.00		
10290	9	5	0.00		
10291	3	5	0.00		
10292	9	5	0.00		
10293	5	5	1.00		
10294	3	5	0.00		
10295	6	5	0.00		
10296	3	5	0.00		
10297	9	5	0.00		
10298	0	5	0.00		
10299	8	5	0.00		
10300	6	5	0.00		
10301	9	5	0.00		
10302	3	5	0.00		
10303	9	5	0.00		
10304	1	5	0.00		
10305	0	5	0.00		
10306	0	5	0.00		
10307	5	5	1.00		
10308	8	5	0.00		
10309	5	5	1.00		
10310	0	5	0.00		
10311	9	5	0.00		
10312	0	5	0.00		
10313	5	5	1.00		
10314	5	5	1.00		
10315	4	5	0.00		
10316	3	5	0.00		
10317	7	5	0.00		
10318	1	5	0.00		
10319	1	5	0.00		
10320	0	5	0.00		
10321	7	5	0.00		
10322	9	5	0.00		
10323	1	5	0.00		
10324	3	5	0.00		
10325	8	5	0.00		
10326	5	5	1.00		
10327	3	5	0.00		
10328	0	5	0.00		
10329	2	5	0.00		
10330	9	5	0.00		
10331	9	5	0.00		
10332	5	5	1.00		
10333	1	5	0.00		
10334	0	5	0.00		
10335	8	5	0.00		
10336	5	5	1.00		
10337	5	5	1.00		
10338	9	5	0.00		
10339	4	5	0.00		
10340	1	5	0.00		
10341	9	5	0.00		
10342	2	5	0.00		
10343	8	5	0.00		
10344	5	5	1.00		
10345	0	5	0.00		
10346	9	5	0.00		
10347	8	5	0.00		
10348	9	5	0.00		
10349	0	5	0.00		
10350	2	5	0.00		
10351	0	5	0.00		
10352	5	5	1.00		
10353	3	5	0.00		
10354	9	5	0.00		
10355	9	5	0.00		
10356	6	5	0.00		
10357	9	5	0.00		
10358	0	5	0.00		
10359	7	5	0.00		
10360	7	5	0.00		
10361	3	5	0.00		
10362	9	5	0.00		
10363	9	5	0.00		
10364	5	5	1.00		
10365	8	5	0.00		
10366	3	5	0.00		
10367	8	5	0.00		
10368	9	5	0.00		
10369	3	5	0.00		
10370	7	5	0.00		
10371	9	5	0.00		
10372	9	5	0.00		
10373	0	5	0.00		
10374	9	5	0.00		
10375	1	5	0.00		
10376	8	5	0.00		
10377	1	5	0.00		
10378	6	5	0.00		
10379	2	5	0.00		
10380	9	5	0.00		
10381	5	5	1.00		
10382	3	5	0.00		
10383	9	5	0.00		
10384	9	5	0.00		
10385	7	5	0.00		
10386	1	5	0.00		
10387	5	5	1.00		
10388	2	5	0.00		
10389	9	5	0.00		
10390	1	5	0.00		
10391	9	5	0.00		
10392	9	5	0.00		
10393	3	5	0.00		
10394	0	5	0.00		
10395	5	5	1.00		
10396	5	5	1.00		
10397	8	5	0.00		
10398	0	5	0.00		
10399	9	5	0.00		
10400	9	5	0.00		
10401	3	5	0.00		
10402	1	5	0.00		
10403	0	5	0.00		
10404	3	5	0.00		
10405	9	5	0.00		
10406	5	5	1.00		
10407	8	5	0.00		
10408	9	5	0.00		
10409	0	5	0.00		
10410	3	5	0.00		
10411	1	5	0.00		
10412	9	5	0.00		
10413	5	5	1.00		
10414	8	5	0.00		
10415	3	5	0.00		
10416	8	5	0.00		
10417	3	5	0.00		
10418	4	5	0.00		
10419	9	5	0.00		
10420	6	5	0.00		
10421	9	5	0.00		
10422	0	5	0.00		
10423	1	5	0.00		
10424	8	5	0.00		
10425	4	5	0.00		
10426	6	5	0.00		
10427	3	5	0.00		
10428	0	5	0.00		
10429	9	5	0.00		
10430	0	5	0.00		
10431	1	5	0.00		
10432	1	5	0.00		
10433	5	5	1.00		
10434	1	5	0.00		
10435	3	5	0.00		
10436	8	5	0.00		
10437	8	5	0.00		
10438	2	5	0.00		
10439	0	5	0.00		
10440	8	5	0.00		
10441	9	5	0.00		
10442	2	5	0.00		
10443	3	5	0.00		
10444	0	5	0.00		
10445	6	5	0.00		
10446	5	5	1.00		
10447	7	5	0.00		
10448	9	5	0.00		
10449	9	5	0.00		
10450	1	5	0.00		
10451	9	5	0.00		
10452	8	5	0.00		
10453	2	5	0.00		
10454	3	5	0.00		
10455	9	5	0.00		
10456	8	5	0.00		
10457	3	5	0.00		
10458	3	5	0.00		
10459	5	5	1.00		
10460	6	5	0.00		
10461	0	5	0.00		
10462	9	5	0.00		
10463	0	5	0.00		
10464	0	5	0.00		
10465	4	5	0.00		
10466	7	5	0.00		
10467	2	5	0.00		
10468	8	5	0.00		
10469	8	5	0.00		
10470	5	5	1.00		
10471	0	5	0.00		
10472	9	5	0.00		
10473	1	5	0.00		
10474	2	5	0.00		
10475	3	5	0.00		
10476	0	5	0.00		
10477	5	5	1.00		
10478	9	5	0.00		
10479	3	5	0.00		
10480	6	5	0.00		
10481	9	5	0.00		
10482	1	5	0.00		
10483	4	5	0.00		
10484	3	5	0.00		
10485	9	5	0.00		
10486	3	5	0.00		
10487	0	5	0.00		
10488	9	5	0.00		
10489	8	5	0.00		
10490	2	5	0.00		
10491	5	5	1.00		
10492	5	5	1.00		
10493	1	5	0.00		
10494	1	5	0.00		
10495	9	5	0.00		
10496	7	5	0.00		
10497	9	5	0.00		
10498	9	5	0.00		
10499	1	5	0.00		
10500	7	5	0.00		
10501	9	5	0.00		
10502	1	5	0.00		
10503	3	5	0.00		
10504	6	5	0.00		
10505	0	5	0.00		
