inst#,actual,predicted,error,prediction,id
8798,1:?,9:Think,,0.809,38798
8799,1:?,1:Clap,,0.217,38799
8800,1:?,8:Shrug,,0.46,38800
8801,1:?,10:Upside,,0.621,38801
8802,1:?,7:Neutral,,0.376,38802
8803,1:?,8:Shrug,,0.322,38803
8804,1:?,9:Think,,0.343,38804
8805,1:?,4:Explode,,1,38805
8806,1:?,6:Hands,,0.642,38806
8807,1:?,4:Explode,,0.422,38807
8808,1:?,1:Clap,,0.353,38808
8809,1:?,4:Explode,,0.357,38809
8810,1:?,10:Upside,,0.972,38810
8811,1:?,1:Clap,,0.178,38811
8812,1:?,4:Explode,,1,38812
8813,1:?,10:Upside,,0.598,38813
8814,1:?,1:Clap,,0.217,38814
8815,1:?,10:Upside,,0.666,38815
8816,1:?,9:Think,,0.835,38816
8817,1:?,4:Explode,,1,38817
8818,1:?,4:Explode,,0.457,38818
8819,1:?,10:Upside,,0.761,38819
8820,1:?,1:Clap,,0.322,38820
8821,1:?,9:Think,,1,38821
8822,1:?,7:Neutral,,0.41,38822
8823,1:?,1:Clap,,0.217,38823
8824,1:?,1:Clap,,0.376,38824
8825,1:?,10:Upside,,0.603,38825
8826,1:?,1:Clap,,0.337,38826
8827,1:?,2:Cry,,0.346,38827
8828,1:?,4:Explode,,0.285,38828
8829,1:?,1:Clap,,0.383,38829
8830,1:?,8:Shrug,,0.612,38830
8831,1:?,5:FacePalm,,0.213,38831
8832,1:?,1:Clap,,0.298,38832
8833,1:?,7:Neutral,,0.488,38833
8834,1:?,8:Shrug,,0.953,38834
8835,1:?,9:Think,,0.444,38835
8836,1:?,7:Neutral,,0.544,38836
8837,1:?,10:Upside,,0.942,38837
8838,1:?,6:Hands,,0.958,38838
8839,1:?,10:Upside,,0.711,38839
8840,1:?,1:Clap,,0.336,38840
8841,1:?,6:Hands,,0.526,38841
8842,1:?,6:Hands,,0.559,38842
8843,1:?,1:Clap,,0.782,38843
8844,1:?,7:Neutral,,0.705,38844
8845,1:?,1:Clap,,0.417,38845
8846,1:?,1:Clap,,0.217,38846
8847,1:?,8:Shrug,,0.624,38847
8848,1:?,1:Clap,,0.336,38848
8849,1:?,1:Clap,,0.217,38849
8850,1:?,4:Explode,,1,38850
8851,1:?,9:Think,,0.385,38851
8852,1:?,10:Upside,,0.483,38852
8853,1:?,8:Shrug,,0.996,38853
8854,1:?,1:Clap,,0.262,38854
8855,1:?,1:Clap,,0.217,38855
8856,1:?,2:Cry,,0.997,38856
8857,1:?,7:Neutral,,0.744,38857
8858,1:?,10:Upside,,0.669,38858
8859,1:?,2:Cry,,0.258,38859
8860,1:?,1:Clap,,0.217,38860
8861,1:?,10:Upside,,0.541,38861
8862,1:?,2:Cry,,0.675,38862
8863,1:?,8:Shrug,,0.994,38863
8864,1:?,9:Think,,0.603,38864
8865,1:?,10:Upside,,0.89,38865
8866,1:?,2:Cry,,0.446,38866
8867,1:?,10:Upside,,0.49,38867
8868,1:?,10:Upside,,0.782,38868
8869,1:?,8:Shrug,,0.883,38869
8870,1:?,4:Explode,,1,38870
8871,1:?,1:Clap,,0.337,38871
8872,1:?,10:Upside,,1,38872
8873,1:?,1:Clap,,0.87,38873
8874,1:?,1:Clap,,0.46,38874
8875,1:?,1:Clap,,0.4,38875
8876,1:?,8:Shrug,,0.552,38876
8877,1:?,1:Clap,,0.262,38877
8878,1:?,1:Clap,,0.217,38878
8879,1:?,8:Shrug,,0.481,38879
8880,1:?,1:Clap,,0.217,38880
8881,1:?,10:Upside,,0.48,38881
8882,1:?,8:Shrug,,0.519,38882
8883,1:?,10:Upside,,0.466,38883
8884,1:?,1:Clap,,0.217,38884
8885,1:?,7:Neutral,,0.354,38885
8886,1:?,1:Clap,,0.624,38886
8887,1:?,3:Disappoint,,0.344,38887
8888,1:?,4:Explode,,0.621,38888
8889,1:?,1:Clap,,0.337,38889
8890,1:?,2:Cry,,0.501,38890
8891,1:?,9:Think,,0.452,38891
8892,1:?,1:Clap,,0.217,38892
8893,1:?,7:Neutral,,0.28,38893
8894,1:?,7:Neutral,,0.502,38894
8895,1:?,9:Think,,0.351,38895
8896,1:?,1:Clap,,0.937,38896
8897,1:?,10:Upside,,0.978,38897
8898,1:?,9:Think,,0.603,38898
8899,1:?,1:Clap,,0.217,38899
8900,1:?,1:Clap,,0.337,38900
8901,1:?,9:Think,,0.709,38901
8902,1:?,5:FacePalm,,0.467,38902
8903,1:?,9:Think,,0.444,38903
8904,1:?,8:Shrug,,0.885,38904
8905,1:?,3:Disappoint,,0.97,38905
8906,1:?,5:FacePalm,,0.502,38906
8907,1:?,1:Clap,,0.217,38907
8908,1:?,10:Upside,,0.994,38908
8909,1:?,1:Clap,,0.337,38909
8910,1:?,7:Neutral,,0.271,38910
8911,1:?,10:Upside,,0.232,38911
8912,1:?,8:Shrug,,0.26,38912
8913,1:?,1:Clap,,0.262,38913
8914,1:?,1:Clap,,0.217,38914
8915,1:?,7:Neutral,,0.993,38915
8916,1:?,5:FacePalm,,0.994,38916
8917,1:?,10:Upside,,0.482,38917
8918,1:?,6:Hands,,0.374,38918
8919,1:?,4:Explode,,1,38919
8920,1:?,2:Cry,,0.521,38920
8921,1:?,10:Upside,,0.652,38921
8922,1:?,9:Think,,0.789,38922
8923,1:?,1:Clap,,0.335,38923
8924,1:?,4:Explode,,0.652,38924
8925,1:?,1:Clap,,0.698,38925
8926,1:?,1:Clap,,0.217,38926
8927,1:?,1:Clap,,0.337,38927
8928,1:?,7:Neutral,,0.272,38928
8929,1:?,2:Cry,,0.215,38929
8930,1:?,7:Neutral,,0.993,38930
8931,1:?,8:Shrug,,0.841,38931
8932,1:?,2:Cry,,0.408,38932
8933,1:?,1:Clap,,0.337,38933
8934,1:?,1:Clap,,0.217,38934
8935,1:?,3:Disappoint,,0.775,38935
8936,1:?,7:Neutral,,0.602,38936
8937,1:?,6:Hands,,0.999,38937
8938,1:?,10:Upside,,0.326,38938
8939,1:?,9:Think,,0.963,38939
8940,1:?,7:Neutral,,0.521,38940
8941,1:?,8:Shrug,,0.661,38941
8942,1:?,7:Neutral,,0.406,38942
8943,1:?,9:Think,,0.985,38943
8944,1:?,4:Explode,,1,38944
8945,1:?,4:Explode,,1,38945
8946,1:?,5:FacePalm,,0.864,38946
8947,1:?,7:Neutral,,0.552,38947
8948,1:?,10:Upside,,0.77,38948
8949,1:?,6:Hands,,0.374,38949
8950,1:?,1:Clap,,0.217,38950
8951,1:?,1:Clap,,0.186,38951
8952,1:?,9:Think,,0.402,38952
8953,1:?,10:Upside,,0.955,38953
8954,1:?,7:Neutral,,0.469,38954
8955,1:?,5:FacePalm,,0.624,38955
8956,1:?,7:Neutral,,0.3,38956
8957,1:?,1:Clap,,0.217,38957
8958,1:?,9:Think,,0.95,38958
8959,1:?,10:Upside,,0.586,38959
8960,1:?,10:Upside,,0.614,38960
8961,1:?,1:Clap,,0.322,38961
8962,1:?,1:Clap,,0.868,38962
8963,1:?,3:Disappoint,,0.157,38963
8964,1:?,1:Clap,,0.502,38964
8965,1:?,1:Clap,,0.411,38965
8966,1:?,5:FacePalm,,0.999,38966
8967,1:?,9:Think,,0.435,38967
8968,1:?,7:Neutral,,0.216,38968
8969,1:?,4:Explode,,0.402,38969
8970,1:?,2:Cry,,0.342,38970
8971,1:?,1:Clap,,0.217,38971
8972,1:?,10:Upside,,0.55,38972
8973,1:?,2:Cry,,0.748,38973
8974,1:?,6:Hands,,1,38974
8975,1:?,9:Think,,0.367,38975
8976,1:?,5:FacePalm,,0.99,38976
8977,1:?,2:Cry,,0.382,38977
8978,1:?,7:Neutral,,0.308,38978
8979,1:?,7:Neutral,,0.452,38979
8980,1:?,7:Neutral,,0.289,38980
8981,1:?,9:Think,,0.173,38981
8982,1:?,2:Cry,,0.805,38982
8983,1:?,9:Think,,0.971,38983
8984,1:?,1:Clap,,0.337,38984
8985,1:?,10:Upside,,0.964,38985
8986,1:?,1:Clap,,0.216,38986
8987,1:?,4:Explode,,1,38987
8988,1:?,3:Disappoint,,0.999,38988
8989,1:?,1:Clap,,0.324,38989
8990,1:?,9:Think,,0.754,38990
8991,1:?,10:Upside,,0.383,38991
8992,1:?,10:Upside,,0.687,38992
8993,1:?,1:Clap,,0.828,38993
8994,1:?,1:Clap,,0.217,38994
8995,1:?,1:Clap,,0.337,38995
8996,1:?,9:Think,,0.984,38996
8997,1:?,10:Upside,,1,38997
8998,1:?,9:Think,,0.444,38998
8999,1:?,1:Clap,,0.482,38999
9000,1:?,10:Upside,,0.463,39000
9001,1:?,2:Cry,,0.74,39001
9002,1:?,10:Upside,,0.607,39002
9003,1:?,9:Think,,0.307,39003
9004,1:?,1:Clap,,0.523,39004
9005,1:?,4:Explode,,0.907,39005
9006,1:?,3:Disappoint,,0.999,39006
9007,1:?,1:Clap,,0.612,39007
9008,1:?,8:Shrug,,0.473,39008
9009,1:?,1:Clap,,0.337,39009
9010,1:?,4:Explode,,0.352,39010
9011,1:?,9:Think,,0.528,39011
9012,1:?,1:Clap,,0.217,39012
9013,1:?,7:Neutral,,0.403,39013
9014,1:?,6:Hands,,0.921,39014
9015,1:?,1:Clap,,0.746,39015
9016,1:?,6:Hands,,1,39016
9017,1:?,10:Upside,,0.447,39017
9018,1:?,6:Hands,,1,39018
9019,1:?,4:Explode,,0.285,39019
9020,1:?,8:Shrug,,0.322,39020
9021,1:?,9:Think,,0.538,39021
9022,1:?,10:Upside,,0.872,39022
9023,1:?,1:Clap,,0.211,39023
9024,1:?,3:Disappoint,,0.347,39024
9025,1:?,9:Think,,1,39025
9026,1:?,1:Clap,,0.217,39026
9027,1:?,1:Clap,,0.411,39027
9028,1:?,9:Think,,0.982,39028
9029,1:?,2:Cry,,0.441,39029
9030,1:?,1:Clap,,0.866,39030
9031,1:?,10:Upside,,0.31,39031
9032,1:?,1:Clap,,0.337,39032
9033,1:?,1:Clap,,0.337,39033
9034,1:?,9:Think,,0.262,39034
9035,1:?,10:Upside,,0.841,39035
9036,1:?,8:Shrug,,0.366,39036
9037,1:?,10:Upside,,0.724,39037
9038,1:?,2:Cry,,0.542,39038
9039,1:?,1:Clap,,0.958,39039
9040,1:?,7:Neutral,,0.316,39040
9041,1:?,9:Think,,0.986,39041
9042,1:?,6:Hands,,0.868,39042
9043,1:?,2:Cry,,0.473,39043
9044,1:?,10:Upside,,0.317,39044
9045,1:?,7:Neutral,,0.391,39045
9046,1:?,4:Explode,,0.659,39046
9047,1:?,1:Clap,,0.676,39047
9048,1:?,10:Upside,,0.556,39048
9049,1:?,4:Explode,,0.357,39049
9050,1:?,7:Neutral,,0.565,39050
9051,1:?,9:Think,,0.667,39051
9052,1:?,9:Think,,0.279,39052
9053,1:?,1:Clap,,0.493,39053
9054,1:?,9:Think,,0.467,39054
9055,1:?,3:Disappoint,,0.752,39055
9056,1:?,1:Clap,,0.241,39056
9057,1:?,6:Hands,,1,39057
9058,1:?,4:Explode,,0.545,39058
9059,1:?,2:Cry,,0.939,39059
9060,1:?,8:Shrug,,0.264,39060
9061,1:?,2:Cry,,0.859,39061
9062,1:?,9:Think,,0.882,39062
9063,1:?,1:Clap,,0.435,39063
9064,1:?,9:Think,,0.978,39064
9065,1:?,2:Cry,,0.39,39065
9066,1:?,7:Neutral,,0.999,39066
9067,1:?,1:Clap,,0.92,39067
9068,1:?,10:Upside,,0.679,39068
9069,1:?,1:Clap,,0.251,39069
9070,1:?,10:Upside,,0.839,39070
9071,1:?,9:Think,,1,39071
9072,1:?,9:Think,,1,39072
9073,1:?,7:Neutral,,0.54,39073
9074,1:?,6:Hands,,0.849,39074
9075,1:?,3:Disappoint,,0.758,39075
9076,1:?,8:Shrug,,0.883,39076
9077,1:?,7:Neutral,,0.49,39077
9078,1:?,2:Cry,,0.788,39078
9079,1:?,1:Clap,,0.968,39079
9080,1:?,9:Think,,0.468,39080
9081,1:?,4:Explode,,1,39081
9082,1:?,2:Cry,,0.539,39082
9083,1:?,4:Explode,,0.285,39083
9084,1:?,8:Shrug,,0.296,39084
9085,1:?,1:Clap,,0.343,39085
9086,1:?,3:Disappoint,,1,39086
9087,1:?,1:Clap,,0.217,39087
9088,1:?,5:FacePalm,,0.501,39088
9089,1:?,10:Upside,,0.77,39089
9090,1:?,2:Cry,,0.37,39090
9091,1:?,4:Explode,,0.384,39091
9092,1:?,9:Think,,0.478,39092
9093,1:?,1:Clap,,0.217,39093
9094,1:?,1:Clap,,0.353,39094
9095,1:?,9:Think,,0.989,39095
9096,1:?,1:Clap,,0.337,39096
9097,1:?,7:Neutral,,0.674,39097
9098,1:?,9:Think,,0.279,39098
9099,1:?,7:Neutral,,0.999,39099
9100,1:?,1:Clap,,0.337,39100
9101,1:?,2:Cry,,0.989,39101
9102,1:?,2:Cry,,0.859,39102
9103,1:?,3:Disappoint,,0.595,39103
9104,1:?,1:Clap,,0.388,39104
9105,1:?,5:FacePalm,,0.546,39105
9106,1:?,5:FacePalm,,0.347,39106
9107,1:?,4:Explode,,0.939,39107
9108,1:?,9:Think,,0.719,39108
9109,1:?,4:Explode,,1,39109
9110,1:?,1:Clap,,0.337,39110
9111,1:?,2:Cry,,0.974,39111
9112,1:?,1:Clap,,0.622,39112
9113,1:?,9:Think,,0.726,39113
9114,1:?,7:Neutral,,0.999,39114
9115,1:?,6:Hands,,0.219,39115
9116,1:?,8:Shrug,,0.832,39116
9117,1:?,6:Hands,,0.635,39117
9118,1:?,9:Think,,1,39118
9119,1:?,6:Hands,,1,39119
9120,1:?,1:Clap,,0.528,39120
9121,1:?,9:Think,,1,39121
9122,1:?,1:Clap,,0.217,39122
9123,1:?,1:Clap,,0.298,39123
9124,1:?,6:Hands,,0.41,39124
9125,1:?,6:Hands,,0.621,39125
9126,1:?,9:Think,,0.318,39126
9127,1:?,9:Think,,0.892,39127
9128,1:?,4:Explode,,0.365,39128
9129,1:?,1:Clap,,0.337,39129
9130,1:?,1:Clap,,0.754,39130
9131,1:?,6:Hands,,1,39131
9132,1:?,9:Think,,0.986,39132
9133,1:?,9:Think,,0.709,39133
9134,1:?,9:Think,,0.98,39134
9135,1:?,1:Clap,,0.327,39135
9136,1:?,4:Explode,,1,39136
9137,1:?,9:Think,,0.986,39137
9138,1:?,2:Cry,,0.225,39138
9139,1:?,8:Shrug,,0.526,39139
9140,1:?,2:Cry,,0.492,39140
9141,1:?,2:Cry,,0.477,39141
9142,1:?,2:Cry,,0.212,39142
9143,1:?,9:Think,,0.444,39143
9144,1:?,9:Think,,0.751,39144
9145,1:?,2:Cry,,1,39145
9146,1:?,6:Hands,,1,39146
9147,1:?,2:Cry,,0.379,39147
9148,1:?,6:Hands,,0.927,39148
9149,1:?,9:Think,,0.754,39149
9150,1:?,2:Cry,,0.735,39150
9151,1:?,9:Think,,0.451,39151
9152,1:?,9:Think,,0.212,39152
9153,1:?,8:Shrug,,0.322,39153
9154,1:?,8:Shrug,,0.776,39154
9155,1:?,2:Cry,,0.877,39155
9156,1:?,7:Neutral,,0.978,39156
9157,1:?,8:Shrug,,1,39157
9158,1:?,1:Clap,,0.217,39158
9159,1:?,1:Clap,,0.217,39159
9160,1:?,9:Think,,0.603,39160
9161,1:?,9:Think,,0.717,39161
9162,1:?,3:Disappoint,,0.934,39162
9163,1:?,2:Cry,,0.772,39163
9164,1:?,9:Think,,0.447,39164
9165,1:?,9:Think,,0.994,39165
9166,1:?,7:Neutral,,0.981,39166
9167,1:?,10:Upside,,0.556,39167
9168,1:?,8:Shrug,,0.501,39168
9169,1:?,2:Cry,,0.333,39169
9170,1:?,9:Think,,0.603,39170
9171,1:?,10:Upside,,0.759,39171
9172,1:?,9:Think,,0.403,39172
9173,1:?,1:Clap,,0.483,39173
9174,1:?,10:Upside,,0.677,39174
9175,1:?,2:Cry,,0.342,39175
9176,1:?,1:Clap,,0.337,39176
9177,1:?,1:Clap,,0.494,39177
9178,1:?,1:Clap,,0.337,39178
9179,1:?,7:Neutral,,0.461,39179
9180,1:?,1:Clap,,0.746,39180
9181,1:?,2:Cry,,0.484,39181
9182,1:?,1:Clap,,0.501,39182
9183,1:?,7:Neutral,,0.32,39183
9184,1:?,6:Hands,,1,39184
9185,1:?,9:Think,,0.789,39185
9186,1:?,2:Cry,,0.489,39186
9187,1:?,6:Hands,,0.463,39187
9188,1:?,6:Hands,,0.609,39188
9189,1:?,9:Think,,0.702,39189
9190,1:?,5:FacePalm,,0.483,39190
9191,1:?,1:Clap,,0.568,39191
9192,1:?,10:Upside,,0.538,39192
9193,1:?,1:Clap,,0.447,39193
9194,1:?,2:Cry,,0.342,39194
9195,1:?,7:Neutral,,0.504,39195
9196,1:?,3:Disappoint,,0.27,39196
9197,1:?,2:Cry,,0.282,39197
9198,1:?,9:Think,,0.773,39198
9199,1:?,4:Explode,,0.521,39199
9200,1:?,7:Neutral,,0.185,39200
9201,1:?,9:Think,,0.454,39201
9202,1:?,10:Upside,,0.989,39202
9203,1:?,9:Think,,0.951,39203
9204,1:?,10:Upside,,0.396,39204
9205,1:?,9:Think,,0.585,39205
9206,1:?,1:Clap,,0.523,39206
9207,1:?,4:Explode,,0.28,39207
9208,1:?,3:Disappoint,,0.683,39208
9209,1:?,1:Clap,,0.883,39209
9210,1:?,1:Clap,,0.343,39210
9211,1:?,7:Neutral,,0.49,39211
9212,1:?,7:Neutral,,0.992,39212
9213,1:?,1:Clap,,0.337,39213
9214,1:?,4:Explode,,0.664,39214
9215,1:?,2:Cry,,0.284,39215
9216,1:?,9:Think,,0.766,39216
9217,1:?,9:Think,,0.582,39217
9218,1:?,8:Shrug,,0.931,39218
9219,1:?,7:Neutral,,0.648,39219
9220,1:?,5:FacePalm,,0.407,39220
9221,1:?,1:Clap,,0.262,39221
9222,1:?,1:Clap,,0.337,39222
9223,1:?,1:Clap,,0.337,39223
9224,1:?,2:Cry,,0.84,39224
9225,1:?,9:Think,,0.595,39225
9226,1:?,10:Upside,,0.399,39226
9227,1:?,7:Neutral,,0.372,39227
9228,1:?,6:Hands,,1,39228
9229,1:?,1:Clap,,0.217,39229
9230,1:?,10:Upside,,0.998,39230
9231,1:?,8:Shrug,,0.316,39231
9232,1:?,9:Think,,0.637,39232
9233,1:?,8:Shrug,,0.239,39233
9234,1:?,6:Hands,,1,39234
9235,1:?,6:Hands,,0.422,39235
9236,1:?,1:Clap,,0.23,39236
9237,1:?,10:Upside,,0.864,39237
9238,1:?,9:Think,,0.279,39238
9239,1:?,2:Cry,,0.38,39239
9240,1:?,2:Cry,,0.951,39240
9241,1:?,8:Shrug,,0.628,39241
9242,1:?,6:Hands,,0.591,39242
9243,1:?,6:Hands,,0.999,39243
9244,1:?,7:Neutral,,0.539,39244
9245,1:?,10:Upside,,0.356,39245
9246,1:?,9:Think,,0.91,39246
9247,1:?,3:Disappoint,,0.431,39247
9248,1:?,2:Cry,,0.231,39248
9249,1:?,3:Disappoint,,0.643,39249
9250,1:?,1:Clap,,0.337,39250
9251,1:?,2:Cry,,0.704,39251
9252,1:?,1:Clap,,0.262,39252
9253,1:?,1:Clap,,0.337,39253
9254,1:?,10:Upside,,0.531,39254
9255,1:?,9:Think,,0.794,39255
9256,1:?,8:Shrug,,0.789,39256
9257,1:?,9:Think,,0.99,39257
9258,1:?,7:Neutral,,0.993,39258
9259,1:?,10:Upside,,0.642,39259
9260,1:?,1:Clap,,0.337,39260
9261,1:?,10:Upside,,0.985,39261
9262,1:?,8:Shrug,,1,39262
9263,1:?,4:Explode,,0.503,39263
9264,1:?,10:Upside,,0.352,39264
9265,1:?,9:Think,,0.454,39265
9266,1:?,9:Think,,0.692,39266
9267,1:?,1:Clap,,0.392,39267
9268,1:?,9:Think,,0.32,39268
9269,1:?,6:Hands,,0.988,39269
9270,1:?,4:Explode,,0.388,39270
9271,1:?,8:Shrug,,0.265,39271
9272,1:?,1:Clap,,0.229,39272
9273,1:?,9:Think,,0.382,39273
9274,1:?,1:Clap,,0.675,39274
9275,1:?,6:Hands,,1,39275
9276,1:?,2:Cry,,0.772,39276
9277,1:?,9:Think,,0.728,39277
9278,1:?,2:Cry,,0.535,39278
9279,1:?,9:Think,,0.651,39279
9280,1:?,2:Cry,,0.405,39280
9281,1:?,8:Shrug,,0.425,39281
9282,1:?,6:Hands,,0.374,39282
9283,1:?,2:Cry,,0.31,39283
9284,1:?,1:Clap,,0.31,39284
9285,1:?,4:Explode,,0.357,39285
9286,1:?,9:Think,,0.436,39286
9287,1:?,9:Think,,0.362,39287
9288,1:?,6:Hands,,1,39288
9289,1:?,9:Think,,0.444,39289
9290,1:?,1:Clap,,0.211,39290
9291,1:?,10:Upside,,0.935,39291
9292,1:?,6:Hands,,0.526,39292
9293,1:?,1:Clap,,0.742,39293
9294,1:?,7:Neutral,,0.521,39294
9295,1:?,10:Upside,,0.448,39295
9296,1:?,10:Upside,,0.733,39296
9297,1:?,10:Upside,,0.556,39297
9298,1:?,10:Upside,,0.732,39298
9299,1:?,2:Cry,,0.396,39299
9300,1:?,6:Hands,,1,39300
9301,1:?,9:Think,,0.978,39301
9302,1:?,9:Think,,0.779,39302
9303,1:?,1:Clap,,0.337,39303
9304,1:?,8:Shrug,,0.579,39304
9305,1:?,2:Cry,,0.287,39305
9306,1:?,1:Clap,,0.28,39306
9307,1:?,7:Neutral,,0.69,39307
9308,1:?,1:Clap,,0.337,39308
9309,1:?,6:Hands,,0.421,39309
9310,1:?,1:Clap,,0.656,39310
9311,1:?,10:Upside,,0.688,39311
9312,1:?,7:Neutral,,0.772,39312
9313,1:?,9:Think,,0.986,39313
9314,1:?,8:Shrug,,0.275,39314
9315,1:?,1:Clap,,0.255,39315
9316,1:?,1:Clap,,0.551,39316
9317,1:?,1:Clap,,0.514,39317
9318,1:?,5:FacePalm,,0.475,39318
9319,1:?,4:Explode,,1,39319
9320,1:?,1:Clap,,0.609,39320
9321,1:?,4:Explode,,0.418,39321
9322,1:?,10:Upside,,0.99,39322
9323,1:?,8:Shrug,,0.645,39323
9324,1:?,2:Cry,,0.744,39324
9325,1:?,7:Neutral,,0.997,39325
9326,1:?,1:Clap,,0.217,39326
9327,1:?,4:Explode,,0.284,39327
9328,1:?,6:Hands,,0.374,39328
9329,1:?,1:Clap,,0.55,39329
9330,1:?,1:Clap,,0.47,39330
9331,1:?,10:Upside,,0.985,39331
9332,1:?,10:Upside,,0.363,39332
9333,1:?,4:Explode,,0.652,39333
9334,1:?,3:Disappoint,,1,39334
9335,1:?,8:Shrug,,0.613,39335
9336,1:?,7:Neutral,,0.48,39336
9337,1:?,2:Cry,,0.996,39337
9338,1:?,8:Shrug,,0.519,39338
9339,1:?,7:Neutral,,0.276,39339
9340,1:?,1:Clap,,0.605,39340
9341,1:?,6:Hands,,0.995,39341
9342,1:?,1:Clap,,0.551,39342
9343,1:?,8:Shrug,,0.358,39343
9344,1:?,9:Think,,0.383,39344
9345,1:?,9:Think,,0.581,39345
9346,1:?,10:Upside,,0.489,39346
9347,1:?,2:Cry,,0.251,39347
9348,1:?,1:Clap,,0.256,39348
9349,1:?,8:Shrug,,0.335,39349
9350,1:?,2:Cry,,0.735,39350
9351,1:?,10:Upside,,0.381,39351
9352,1:?,6:Hands,,1,39352
9353,1:?,1:Clap,,0.273,39353
9354,1:?,6:Hands,,1,39354
9355,1:?,9:Think,,0.454,39355
9356,1:?,10:Upside,,0.95,39356
9357,1:?,2:Cry,,0.605,39357
9358,1:?,9:Think,,0.585,39358
9359,1:?,9:Think,,0.313,39359
9360,1:?,9:Think,,1,39360
9361,1:?,7:Neutral,,0.437,39361
9362,1:?,9:Think,,0.279,39362
9363,1:?,7:Neutral,,0.867,39363
9364,1:?,2:Cry,,0.772,39364
9365,1:?,2:Cry,,0.494,39365
9366,1:?,7:Neutral,,0.544,39366
9367,1:?,10:Upside,,0.57,39367
9368,1:?,1:Clap,,0.255,39368
9369,1:?,1:Clap,,0.217,39369
9370,1:?,7:Neutral,,0.951,39370
9371,1:?,1:Clap,,0.506,39371
9372,1:?,9:Think,,0.726,39372
9373,1:?,9:Think,,0.597,39373
9374,1:?,9:Think,,0.567,39374
9375,1:?,2:Cry,,0.617,39375
9376,1:?,7:Neutral,,0.469,39376
9377,1:?,2:Cry,,0.906,39377
9378,1:?,10:Upside,,0.484,39378
9379,1:?,1:Clap,,0.217,39379
9380,1:?,1:Clap,,0.253,39380
9381,1:?,7:Neutral,,0.462,39381
9382,1:?,7:Neutral,,0.494,39382
9383,1:?,7:Neutral,,0.482,39383
9384,1:?,9:Think,,0.789,39384
9385,1:?,1:Clap,,0.291,39385
9386,1:?,2:Cry,,0.647,39386
9387,1:?,9:Think,,0.396,39387
9388,1:?,9:Think,,0.915,39388
9389,1:?,10:Upside,,0.609,39389
9390,1:?,1:Clap,,0.482,39390
9391,1:?,1:Clap,,0.435,39391
9392,1:?,9:Think,,0.586,39392
9393,1:?,7:Neutral,,0.409,39393
9394,1:?,10:Upside,,0.664,39394
9395,1:?,7:Neutral,,0.391,39395
9396,1:?,1:Clap,,0.217,39396
9397,1:?,10:Upside,,0.562,39397
9398,1:?,1:Clap,,0.25,39398
9399,1:?,10:Upside,,0.676,39399
9400,1:?,10:Upside,,0.475,39400
9401,1:?,8:Shrug,,0.762,39401
9402,1:?,8:Shrug,,0.535,39402
9403,1:?,8:Shrug,,0.347,39403
9404,1:?,7:Neutral,,0.377,39404
9405,1:?,1:Clap,,0.337,39405
9406,1:?,9:Think,,0.789,39406
9407,1:?,3:Disappoint,,0.213,39407
9408,1:?,2:Cry,,0.505,39408
9409,1:?,9:Think,,0.768,39409
9410,1:?,9:Think,,0.289,39410
9411,1:?,9:Think,,0.567,39411
9412,1:?,1:Clap,,0.217,39412
9413,1:?,1:Clap,,0.217,39413
9414,1:?,9:Think,,0.344,39414
9415,1:?,6:Hands,,0.411,39415
9416,1:?,7:Neutral,,0.313,39416
9417,1:?,6:Hands,,1,39417
9418,1:?,3:Disappoint,,0.938,39418
9419,1:?,7:Neutral,,0.997,39419
9420,1:?,10:Upside,,0.513,39420
9421,1:?,2:Cry,,0.342,39421
9422,1:?,10:Upside,,0.734,39422
9423,1:?,9:Think,,0.709,39423
9424,1:?,8:Shrug,,0.423,39424
9425,1:?,5:FacePalm,,0.99,39425
9426,1:?,9:Think,,0.978,39426
9427,1:?,9:Think,,0.496,39427
9428,1:?,10:Upside,,0.413,39428
9429,1:?,5:FacePalm,,0.99,39429
9430,1:?,6:Hands,,1,39430
9431,1:?,10:Upside,,0.426,39431
9432,1:?,8:Shrug,,0.275,39432
9433,1:?,9:Think,,0.829,39433
9434,1:?,1:Clap,,0.337,39434
9435,1:?,8:Shrug,,0.354,39435
9436,1:?,10:Upside,,0.241,39436
9437,1:?,1:Clap,,0.635,39437
9438,1:?,10:Upside,,0.975,39438
9439,1:?,4:Explode,,1,39439
9440,1:?,6:Hands,,0.387,39440
9441,1:?,8:Shrug,,0.266,39441
9442,1:?,7:Neutral,,0.948,39442
9443,1:?,6:Hands,,0.377,39443
9444,1:?,10:Upside,,0.322,39444
9445,1:?,1:Clap,,0.388,39445
9446,1:?,10:Upside,,0.981,39446
9447,1:?,1:Clap,,0.337,39447
9448,1:?,10:Upside,,0.602,39448
9449,1:?,9:Think,,0.971,39449
9450,1:?,2:Cry,,0.339,39450
9451,1:?,1:Clap,,0.217,39451
9452,1:?,9:Think,,0.36,39452
9453,1:?,1:Clap,,0.388,39453
9454,1:?,2:Cry,,0.724,39454
9455,1:?,4:Explode,,0.395,39455
9456,1:?,1:Clap,,0.395,39456
9457,1:?,1:Clap,,0.217,39457
9458,1:?,2:Cry,,0.581,39458
9459,1:?,1:Clap,,0.682,39459
9460,1:?,8:Shrug,,0.883,39460
9461,1:?,1:Clap,,0.4,39461
9462,1:?,7:Neutral,,0.602,39462
9463,1:?,1:Clap,,0.907,39463
